KIC,gmag,gmag_err,kmag,kmag_err,parallax,parallax_err,feh,feh_err,RUWE,num_gaia_companions,Kmag_final_prov,evstate,iso_mass,iso_mass_err1,iso_mass_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_feh,iso_feh_err1,iso_feh_err2,iso_rad,iso_rad_err1,iso_rad_err2,iso_rho,iso_rho_err1,iso_rho_err2,iso_lum,iso_lum_err1,iso_lum_err2,iso_age,unReAgeFlag,iso_age_err1,iso_age_err2,iso_dis,iso_dis_err1,iso_dis_err2,iso_avs,iso_gof,TAMS,DAI_cdpp3,DAI_cdpp6,DAI_cdpp12,DAI_std_vra,DAI_std_vdec,DAI_mean_vra,DAI_mean_vdec,DAI_sigma_vra,DAI_sigma_vdec,DAI_ra_gaia,DAI_dec_gaia,DAI_parallax,DAI_parallax_error,DAI_pmra,DAI_pmra_error,DAI_pmdec,DAI_pmdec_error,dutycycle,dutycycle_post,dataspan,dataspan_post,B2018_teff,B2018_teffe,B2018_dis,B2018_disep,B2018_disem,B2018_rad,B2018_radep,B2018_radem,B2018_avs,B2018_evState,B2018_binaryFlag,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,iso_koi_prad,iso_semi_major_axis,iso_koi_teq,q,vec2D
2987027,14.7156,0.0201,11.959,0.02,2.7065,0.0167,0.025,0.15,1.041,0,nan,nan,0.785,0.032,-0.043,4976.6,88.6,-82.1,4.579,0.022,-0.03,-0.066,0.113,-0.109,0.752,0.014,-0.013,0.263,-0.933,-0.861,-0.504,-1.668,-1.724,5.26,*,6.69,-3.75,370.2,6.4,-6.3,0.18600000000000005,1.0,22.94,114.303,91.724,78.286,26.1639406367025,35.5876780215006,-0.858660781216425,-5.709414053447219,1.23306013705896,1.5131175902674698,290.83324118849,38.18418510332,2.6765,0.0167,17.73,0.029,-33.626,0.034,0.8737,0.8476,1458.931,1458.931,4938,99,369.525,2.27,2.248,0.7509999999999999,0.032,0.03,0.107,0,,CONFIRMED,CANDIDATE,0.99,17.276296682,2.394e-06,-2.394e-06,133.839172,0.00011,-0.00011,0.085,0.129,-0.05,3.94738,0.0042,-0.0042,10458.0,13.9,-13.9,7.31,0.47,-0.3,538.0,nan,nan,19.88,4.51,-3.0,871.4,7.43650757912231,0.120649271323786,548.008269029591,2.5968567656537216,66.57533596099357
2989706,16.3017,0.0204,13.675999999999998,0.046,0.7852,0.0378,nan,nan,0.9805,0,nan,nan,0.8740000000000001,0.049,-0.035,5339.8,96.1,-80.7,4.288,0.052000000000000005,-0.051,0.114,0.125,-0.156,1.103,0.065,-0.06,-0.197,-0.928,-0.996,-0.045,-0.92,-0.97,16.19,nan,2.43,-3.66,1246.6,72.8,-68.0,0.31,1.0,17.54,283.809,216.551,167.255,26.1667957883849,37.6679928573408,-9.341276076345368,-29.2908003287284,4.5649553211862415,2.0449502613085704,291.44775321771,38.14930716088,0.7552,0.0378,17.541,0.065,7.605,0.059,0.8734,0.7294,1458.931,1458.931,5677,199,1282.461,64.749,58.966,1.105,0.103,0.092,0.234,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.257689465,1.158e-06,-1.158e-06,132.503649,0.000749,-0.000749,0.197,0.253,-0.197,0.8399,0.0316,-0.0316,945.6,28.0,-28.0,2.45,0.61,-0.24,1513.0,nan,nan,1244.66,938.99,-351.48,45.6,3.42814838390743,0.021801538473791,1675.2398073545498,4.799931505289714,115.41313308289172
3003991,14.5027,0.02,12.226,0.027000000000000003,2.0641,0.0166,-0.41,0.15,0.9196,0,nan,nan,0.768,0.05,-0.038,5416.4,95.5,-86.2,4.487,0.038,-0.03,-0.366,0.131,-0.124,0.825,0.018000000000000002,-0.017,0.131,-0.833,-0.967,-0.275,-1.432,-1.472,12.31,nan,4.76,-5.42,482.1,9.8,-9.7,0.124,1.0,19.91,167.872,155.352,164.35,24.8658565776075,36.0700179729262,-0.435743810696886,-7.97900474194219,3.05177126792462,0.6847983020153989,294.49017497718,38.19965686698,2.0341,0.0166,32.374,0.029,7.175,0.032,0.6965,0.6127,1458.931,1458.7879999999998,5530,194,484.572,3.887,3.836,0.8190000000000001,0.061,0.055,0.139,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.244778994,3.89e-07,-3.89e-07,131.8598491,4.4299999999999986e-05,-4.4299999999999986e-05,0.522,0.016,-0.003,3.3873,0.00315,-0.00315,99147.1,72.0,-72.0,25.68,5.74,-1.92,818.0,nan,nan,105.76,72.4,-24.61,1761.4,26.855750496621297,0.067102425175352,837.676637489794,3.223385440230948,76.14762861906961
3103473,16.3928,0.0205,13.742,0.046,1.0789,0.0323,nan,nan,1.0527,0,nan,nan,0.813,0.047,-0.046,5087.1,91.8,-84.5,4.525,0.038,-0.039,0.008,0.132,-0.132,0.812,0.028,-0.027000000000000003,0.17600000000000002,-0.748,-0.78,-0.398,-1.398,-1.4380000000000002,8.83,*,6.39,-5.63,922.5,33.9,-32.3,0.155,1.0,21.23,289.338,214.503,160.986,27.218139690032,40.8707296661847,-4.86531602379629,-18.8946568804608,0.4703351914511029,1.81103895403522,287.83996227008,38.25538465213,1.0489,0.0323,-3.909,0.056,-20.558000000000003,0.062,0.8735,0.7741,1458.931,1458.931,5260,184,929.533,28.481,26.907,0.804,0.067,0.06,0.129,0,,CANDIDATE,CANDIDATE,0.528,1.920062587,8.516e-06,-8.516e-06,131.72678,0.00363,-0.00363,0.387,0.057,-0.387,1.4369999999999998,0.129,-0.129,226.8,20.5,-20.5,1.12,0.16,-0.09,1189.0,nan,nan,471.84,217.13,-114.6,12.6,1.22678325024694,0.028216825613387,1203.65498898931,2.0437249738920684,91.93701428735822
3130548,15.4294,0.0201,13.095999999999998,0.037000000000000005,1.2955,0.0201,nan,nan,0.997,0,nan,nan,0.8740000000000001,0.057,-0.061,5369.8,98.7,-95.5,4.485,0.04,-0.045,0.002,0.13699999999999998,-0.15,0.883,0.025,-0.024,0.099,-0.83,-0.835,-0.231,-1.331,-1.368,7.36,nan,5.73,-4.63,769.8,20.6,-19.7,0.155,1.0,16.35,195.395,143.618,102.821,25.767284733355197,37.1671764823866,-3.6824164616798,-16.6496515417029,2.9914454010317404,0.8242079871827459,294.57689055616004,38.26553283765,1.2655,0.0201,-21.56,0.033,3.733,0.036000000000000004,0.6981,0.3661,1458.931,1458.829,5724,200,772.497,12.052,11.719,0.862,0.066,0.06,0.225,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.8788557709999999,1.636e-06,-1.636e-06,131.49524,0.00148,-0.00148,0.41,0.041,-0.41,1.1014,0.0587,-0.0587,269.7,13.9,-13.9,1.57,0.41,-0.23,1864.0,nan,nan,2857.19,2227.77,-999.74,25.3,1.4753445204371205,0.017167877226003003,1698.58768380866,3.9674444958979858,80.05784308423452
3241557,14.1827,0.02,12.22,0.022,1.4697,0.0145,-0.294,0.15,0.913,0,nan,nan,0.875,0.064,-0.058,5743.0,112.5,-106.8,4.277,0.041,-0.041,-0.26,0.132,-0.161,1.122,0.026,-0.025,-0.212,-1.143,-1.189,0.094,-1.057,-1.104,11.7,nan,3.48,-3.32,678.3,13.5,-13.3,0.124,1.0,13.42,89.98,67.233,50.87,24.8884265925067,36.5058910290838,-2.60300325803722,-13.5729930274402,2.05839114357283,0.509067805510493,293.07796076087004,38.35901607028,1.4397,0.0145,-16.349,0.025,-9.766,0.026,0.8734,0.7239,1458.931,1458.727,5660,113,680.618,6.71,6.598,1.143,0.05,0.047,0.188,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.703359172,9.462e-06,-9.462e-06,132.46185,0.00492,-0.00492,0.152,0.312,-0.152,1.914,0.125,-0.125,57.6,4.9,-4.9,0.69,0.21,-0.07,1525.0,nan,nan,1284.58,1116.26,-359.76,13.9,0.8563186644612031,0.026697743442637995,1642.12334385384,2.171896779717579,61.41892412642717
3328027,16.2947,0.0204,14.049,0.055,0.5841,0.0301,nan,nan,0.9981,0,nan,nan,0.988,0.078,-0.075,5726.2,120.1,-113.7,4.259,0.061,-0.062,0.027000000000000003,0.14,-0.172,1.21,0.075,-0.071,-0.267,-0.937,-1.019,0.155,-0.6920000000000001,-0.754,8.51,nan,3.28,-3.05,1683.3,103.6,-96.3,0.3720000000000001,1.0,10.57,249.011,181.65,131.834,28.2585501603514,46.8022467799152,-15.622924015200901,-44.1985998441836,0.465613662912925,2.65203237148674,287.18965656496005,38.42373296377,0.5541,0.0301,-3.364,0.054000000000000006,-19.674,0.054000000000000006,0.8742,0.5819,1420.672,1419.977,5964,209,1724.2579999999996,93.476,84.564,1.211,0.117,0.104,0.258,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.11548883,2.142e-05,-2.142e-05,132.00942,0.0098,-0.0098,0.505,0.474,-0.298,4.008,0.324,-0.324,169.5,12.0,-12.0,1.29,0.4,-0.13,1426.0,nan,nan,978.38,906.12,-292.55,17.6,1.61163719085621,0.032121354810086,1550.1369850485198,2.702070447146914,161.9725464550731
3348082,15.5658,0.0202,13.456,0.039,0.7518,0.0238,-0.16,0.15,0.9639,0,nan,nan,0.969,0.07400000000000001,-0.068,5842.2,121.1,-117.7,4.238,0.049,-0.05,-0.14400000000000002,0.16399999999999998,-0.128,1.232,0.051,-0.049,-0.294,-1.097,-1.156,0.206,-0.7829999999999999,-0.8290000000000001,8.49,nan,2.89,-2.71,1319.1,52.3,-50.7,0.341,1.0,10.15,206.852,154.582,117.432,25.9200092810105,36.9426057799616,-9.666962083120358,-30.9660632209976,1.3315034345381298,0.822433800161103,292.92279260449,38.47721731627,0.7218,0.0238,3.783,0.046,-9.341,0.046,0.8737,0.7307,1458.931,1458.931,5684,114,1334.0220000000004,43.292,40.762,1.27,0.071,0.067,0.27,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.98216698,1.455e-05,-1.455e-05,135.52749,0.0032600000000000003,-0.0032600000000000003,0.775,0.052000000000000005,-0.54,2.396,0.109,-0.109,381.3,16.3,-16.3,3.32,0.52,-0.84,1374.0,nan,nan,842.48,351.33,-395.71,27.1,2.642758156567,0.048654381072842985,1296.66744105946,2.1324745264539553,63.540239546940356
3348082,15.5658,0.0202,13.456,0.039,0.7518,0.0238,-0.16,0.15,0.9639,0,nan,nan,0.969,0.07400000000000001,-0.068,5842.2,121.1,-117.7,4.238,0.049,-0.05,-0.14400000000000002,0.16399999999999998,-0.128,1.232,0.051,-0.049,-0.294,-1.097,-1.156,0.206,-0.7829999999999999,-0.8290000000000001,8.49,nan,2.89,-2.71,1319.1,52.3,-50.7,0.341,1.0,10.15,206.852,154.582,117.432,25.9200092810105,36.9426057799616,-9.666962083120358,-30.9660632209976,1.3315034345381298,0.822433800161103,292.92279260449,38.47721731627,0.7218,0.0238,3.783,0.046,-9.341,0.046,0.8737,0.7307,1458.931,1458.931,5684,114,1334.0220000000004,43.292,40.762,1.27,0.071,0.067,0.27,0,,CONFIRMED,CANDIDATE,0.971,11.63486009,8.875e-05,-8.875e-05,140.50071,0.00618,-0.00618,0.053,0.397,-0.053,5.466,0.16899999999999998,-0.16899999999999998,292.3,16.9,-16.9,2.61,0.4,-0.66,961.0,nan,nan,201.96,84.22,-94.86,18.4,2.07123113328421,0.099437397933361,907.0154952746448,2.1324745264539553,63.540239546940356
3348082,15.5658,0.0202,13.456,0.039,0.7518,0.0238,-0.16,0.15,0.9639,0,nan,nan,0.969,0.07400000000000001,-0.068,5842.2,121.1,-117.7,4.238,0.049,-0.05,-0.14400000000000002,0.16399999999999998,-0.128,1.232,0.051,-0.049,-0.294,-1.097,-1.156,0.206,-0.7829999999999999,-0.8290000000000001,8.49,nan,2.89,-2.71,1319.1,52.3,-50.7,0.341,1.0,10.15,206.852,154.582,117.432,25.9200092810105,36.9426057799616,-9.666962083120358,-30.9660632209976,1.3315034345381298,0.822433800161103,292.92279260449,38.47721731627,0.7218,0.0238,3.783,0.046,-9.341,0.046,0.8737,0.7307,1458.931,1458.931,5684,114,1334.0220000000004,43.292,40.762,1.27,0.071,0.067,0.27,0,,CONFIRMED,CANDIDATE,0.912,33.1981761,0.0003758,-0.0003758,142.09873000000005,0.00939,-0.00939,0.826,0.133,-0.5710000000000001,4.709,0.295,-0.295,336.7,29.7,-29.7,3.21,0.5,-0.81,678.0,nan,nan,49.9,20.8,-23.44,11.8,2.5503032795346603,0.200040742225686,639.484987536045,2.1324745264539553,63.540239546940356
