KIC,gmag,gmag_err,kmag,kmag_err,parallax,parallax_err,feh,feh_err,RUWE,num_gaia_companions,Kmag_final_prov,evstate,iso_mass,iso_mass_err1,iso_mass_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_feh,iso_feh_err1,iso_feh_err2,iso_rad,iso_rad_err1,iso_rad_err2,iso_rho,iso_rho_err1,iso_rho_err2,iso_lum,iso_lum_err1,iso_lum_err2,iso_age,unReAgeFlag,iso_age_err1,iso_age_err2,iso_dis,iso_dis_err1,iso_dis_err2,iso_avs,iso_gof,TAMS,DAI_cdpp3,DAI_cdpp6,DAI_cdpp12,DAI_std_vra,DAI_std_vdec,DAI_mean_vra,DAI_mean_vdec,DAI_sigma_vra,DAI_sigma_vdec,DAI_ra_gaia,DAI_dec_gaia,DAI_parallax,DAI_parallax_error,DAI_pmra,DAI_pmra_error,DAI_pmdec,DAI_pmdec_error,dutycycle,dutycycle_post,dataspan,dataspan_post,B2018_teff,B2018_teffe,B2018_dis,B2018_disep,B2018_disem,B2018_rad,B2018_radep,B2018_radem,B2018_avs,B2018_evState,B2018_binaryFlag,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,iso_koi_prad,iso_semi_major_axis,iso_koi_teq,q,vec2D
6182849,13.9656,0.02,12.300999999999998,0.026,1.071,0.0147,-0.032,0.15,1.003,0,nan,nan,1.233,0.055,-0.067,6311.7,130.0,-133.2,4.224,0.033,-0.038,-0.038,0.153,-0.156,1.414,0.035,-0.038,-0.3670000000000001,-1.354,-1.357,0.46,-0.7070000000000001,-0.594,2.53,nan,1.08,-0.82,930.7,21.8,-21.7,0.279,1.0,4.47,247.026,240.558,255.913,25.904222106961605,40.1846101691571,-5.40277876998021,-17.927063405072104,0.548234438110397,0.659692805413599,283.07405025342,41.54081444872,1.041,0.0147,-4.305,0.025,-9.758,0.027000000000000003,0.6754,0.3648,1425.884,1425.8629999999996,6133,215,934.242,12.868,12.556,1.454,0.11,0.1,0.18600000000000005,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.3991071360000005,2.14e-07,-2.14e-07,134.70163630000002,2.7399999999999995e-05,-2.7399999999999995e-05,0.245,0.002,-0.002,5.21981,0.00196,-0.00196,376769.0,133.0,-133.0,59.15,15.43,-7.72,1031.0,nan,nan,266.9,204.73,-88.01,4322.4,89.3445104379361,0.072332753062729,1230.8676662720698,0.7819162111249958,47.20278323628625
6185496,16.5974,0.0206,13.439,0.035,1.4284,0.0323,nan,nan,0.8952,0,nan,nan,0.754,0.037000000000000005,-0.038,4809.8,91.0,-83.8,4.579,0.026,-0.029,-0.02,0.121,-0.115,0.737,0.02,-0.02,0.271,-0.815,-0.8170000000000001,-0.579,-1.602,-1.643,7.98,*,7.04,-5.49,699.5,20.7,-20.0,0.308,1.0,27.3,268.432,203.775,162.665,25.645006098038106,37.5202764367031,-3.51589019483853,-14.2966628353931,0.7081559977552959,0.363363497848312,284.362049548,41.57754384475,1.3984,0.0323,4.32,0.058,-8.238999999999999,0.063,0.6906,0.388,1425.884,1425.7,4903,172,701.275,16.083,15.418,0.728,0.057,0.052000000000000005,0.191,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.47462889,7.359999999999998e-07,-7.359999999999998e-07,131.54237,0.00136,-0.00136,0.377,0.08,-0.377,1.0194,0.0554,-0.0554,331.3,13.9,-13.9,1.43,0.1,-0.14,1840.0,nan,nan,2691.55,779.02,-749.28,31.2,1.3396874380301298,0.010838294404194,1749.3958740693802,0.9950197732746998,30.870650457299472
6185717,13.7451,0.02,11.953,0.021,1.5703,0.0167,nan,nan,1.0667,0,nan,nan,1.093,0.067,-0.079,6064.4,112.5,-112.1,4.35,0.034,-0.041,-0.012,0.141,-0.173,1.154,0.025,-0.023,-0.152,-1.158,-1.136,0.212,-0.931,-0.948,3.01,nan,2.48,-1.74,635.3,12.5,-12.0,0.226,1.0,6.99,71.858,58.668,53.927,24.356186943564506,38.0922718384728,-2.5986646512496,-11.782048610874801,0.71853798957147,0.155387077926251,284.46130438435,41.561755466929995,1.5403,0.0167,4.842,0.028,-1.905,0.029,0.6871,0.6523,1425.884,1425.884,6156,215,637.05,6.776,6.653,1.164,0.087,0.079,0.16699999999999998,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,11.702203927000001,4.220000000000001e-07,-4.220000000000001e-07,139.43126519999998,2.98e-05,-2.98e-05,0.967,0.118,-0.031,2.75173,0.00298,-0.00298,28998.7,7.0,-7.0,57.95,11.65,-19.97,1240.0,nan,nan,560.24,350.36,-342.07,2184.7,31.3143371372352,0.103908931115771,891.39893858794,0.7191120450210892,15.706225737369289
6186182,16.3407,0.0204,13.874,0.048,0.8593,0.0297,nan,nan,1.0111,0,nan,nan,0.8740000000000001,0.065,-0.058,5380.5,110.1,-102.6,4.441,0.051,-0.051,0.028,0.142,-0.149,0.926,0.041,-0.038,0.034,-0.753,-0.809,-0.184,-1.137,-1.166,9.79,nan,5.39,-5.32,1152.0,50.1,-48.1,0.279,1.0,16.57,244.169,186.313,148.921,26.2997294696141,43.6891604315133,-6.98695749094707,-24.792417291205602,0.8425237384509741,0.0698552270409,284.68294121874,41.59237322981,0.8293,0.0297,2.654,0.054000000000000006,-4.871,0.053,0.6911,0.6857,1425.884,1425.884,5938,208,1167.979,41.552,38.896,0.884,0.075,0.068,0.16699999999999998,0,,CANDIDATE,CANDIDATE,0.967,96.384483,0.0014,-0.0014,144.86825,0.00954,-0.00954,0.095,0.35700000000000004,-0.095,5.252999999999999,0.27,-0.27,591.0,65.6,-65.6,2.41,0.74,-0.24,400.0,nan,nan,6.03,5.41,-1.8,10.4,2.23169927235384,0.393347391410675,364.122737991194,0.9788667985925444,30.598476070735416
6186964,17.311,0.0215,12.961,0.026,2.149,0.0426,-0.05,0.15,0.9798,0,nan,nan,0.645,0.025,-0.018000000000000002,4196.6,62.8,-59.8,4.613,0.029,-0.023,0.114,0.114,-0.113,0.655,0.021,-0.023,0.35700000000000004,-0.649,-0.742,-0.921,-1.955,-1.965,12.16,*,5.34,-7.11,447.1,19.1,-19.0,0.127,1.0,49.69,354.556,276.288,230.176,23.7925542727353,36.174146650851895,-0.7971406557287859,-7.05668764053185,0.50518403815095,0.2493391643461,285.06488453403,41.55484641145,2.119,0.0426,-5.729,0.073,-7.186,0.064,0.6562,0.5932,1204.954,1204.954,3943,79,465.968,9.338,9.002,0.6809999999999999,0.021,0.021,0.097,0,,CONFIRMED,CANDIDATE,1.0,2.164570593,6.4229999999999985e-06,-6.4229999999999985e-06,131.83142,0.00278,-0.00278,0.338,0.101,-0.338,1.2862,0.0719,-0.0719,525.1,32.2,-32.2,1.27,0.07,-0.06,783.0,nan,nan,88.91,17.2,-15.49,19.8,1.50463218042991,0.028294506457569,890.584172695949,0.4937499792451924,20.270644624103976
6187508,15.8248,0.0202,13.302,0.034,1.1843,0.0241,nan,nan,0.9865,0,nan,nan,0.851,0.06,-0.051,5271.1,101.5,-91.1,4.468,0.044,-0.04,0.032,0.14,-0.138,0.887,0.026,-0.025,0.08,-0.8,-0.879,-0.258,-1.331,-1.369,10.21,nan,5.48,-5.55,839.5,24.5,-23.3,0.217,1.0,18.32,174.423,127.635,91.725,25.956856517090106,39.3772980473876,-4.5476595905137405,-16.885075102976803,0.465691415791003,0.39492392968695,285.33967543605,41.53972754997999,1.1543,0.0241,1.836,0.046,-7.898,0.049,0.691,0.6283,1425.884,1425.884,5398,189,845.5,17.4,16.757,0.883,0.069,0.062,0.149,0,,CANDIDATE,CANDIDATE,1.0,2.28494301,1.043e-05,-1.043e-05,132.92343,0.00331,-0.00331,0.013,0.448,-0.013,1.01,0.14,-0.14,161.8,19.9,-19.9,1.0,0.18,-0.09,1180.0,nan,nan,458.39,260.01,-121.59,10.6,1.1184385638356298,0.032173216674179,1220.74128166927,0.7620554750691209,32.453547696654795
6198182,12.6909,0.0212,10.666,0.018000000000000002,3.3469,0.0205,0.07200000000000001,0.15,0.9876,0,nan,nan,0.935,0.068,-0.063,5531.2,100.7,-99.8,4.39,0.04,-0.041,0.095,0.13699999999999998,-0.145,1.019,0.021,-0.021,-0.058,-0.995,-1.035,-0.055,-1.264,-1.281,8.68,nan,4.26,-4.01,298.1,5.2,-5.1,0.0,1.0,13.52,40.784,37.269,38.908,22.583456210456198,33.9120179626864,1.1066982280092,-3.8960990439576806,0.602904159564292,0.0016452761692650002,289.68676527751,41.58891775617,3.3169,0.0205,10.300999999999998,0.038,-2.687,0.042,0.8729,0.7835,1458.931,1458.829,5858,117,298.82,1.822,1.805,0.993,0.042,0.04,0.042,0,,CANDIDATE,CANDIDATE,0.957,3.88148385,3.403e-05,-3.403e-05,135.12313999999998,0.00773,-0.00773,0.252,0.202,-0.252,2.679,0.203,-0.203,36.3,3.6,-3.6,0.59,0.09,-0.04,1156.0,nan,nan,423.0,178.88,-84.77,11.9,0.612985751948072,0.047264685742492984,1132.78078783692,0.6411577628771222,15.07679888585428
6198256,13.4511,0.02,12.211,0.024,1.0802,0.0138,-0.14400000000000002,0.15,1.1449,0,nan,nan,1.315,0.055,-0.046,6807.4,141.2,-143.7,4.262,0.028,-0.029,-0.122,0.13699999999999998,-0.15,1.4,0.035,-0.031,-0.32299999999999995,-1.3769999999999998,-1.412,0.5820000000000001,-0.522,-0.542,1.16,nan,0.53,-0.55,923.2,20.1,-19.6,0.18600000000000005,1.0,3.34,112.889,130.05,132.82399999999998,21.758623437669893,31.715637636062798,-4.345030693290609,-17.735251360089894,0.5894719667551529,0.21178530964348896,289.71145901058,41.52968971474,1.0502,0.0138,-3.804,0.025,-5.417000000000002,0.027000000000000003,0.8738,0.7678,1458.931,1458.808,6581,230,926.212,11.862,11.595999999999998,1.4280000000000002,0.107,0.097,0.13699999999999998,0,,FALSE POSITIVE,FALSE POSITIVE,0.318,3.54828691,4.062e-05,-4.062e-05,131.83563,0.0091,-0.0091,0.036000000000000004,0.428,-0.036000000000000004,3.281,0.251,-0.251,70.9,8.3,-8.3,1.69,0.49,-0.55,1795.0,nan,nan,2458.09,2112.79,-1494.02,9.9,1.18668546745896,0.049879503175255,1590.7137550167301,0.5074881345672798,29.04571905281681
6199702,15.0517,0.0201,13.125,0.03,1.0916,0.0188,nan,nan,0.9359,0,nan,nan,0.95,0.068,-0.071,5660.3,100.6,-97.7,4.417,0.042,-0.046,0.004,0.14300000000000002,-0.159,0.995,0.028,-0.027000000000000003,-0.022,-0.935,-0.941,-0.035,-1.153,-1.1840000000000002,6.23,nan,4.3,-3.59,913.2,23.6,-23.1,0.033,1.0,12.08,142.121,109.231,89.807,25.839905464186806,38.0134889436875,-4.46616564122804,-18.290445749267302,0.806496198338384,0.695788086715758,290.12599961637,41.59937401446,1.0616,0.0188,-5.667000000000002,0.036000000000000004,-10.019,0.038,0.8734,0.6475,1458.931,1458.931,6246,219,916.932,15.911,15.418,0.957,0.073,0.067,0.128,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.805259637,7.040000000000002e-07,-7.040000000000002e-07,132.100758,0.000719,-0.000719,0.332,0.149,-0.332,0.9779,0.0267,-0.0267,341.8,8.5,-8.5,1.93,0.63,-0.21,2115.0,nan,nan,4732.34,4549.45,-1491.65,50.2,1.87660932824822,0.016651992417249,1929.85951589121,0.9434085394019116,49.982154100036105
6200235,15.8123,0.0202,13.262,0.037000000000000005,1.4331,0.0222,nan,nan,1.0355,0,nan,nan,0.799,0.037000000000000005,-0.05,5098.3,92.0,-85.7,4.5680000000000005,0.025,-0.034,-0.099,0.122,-0.132,0.768,0.02,-0.019,0.241,-0.863,-0.809,-0.441,-1.5659999999999998,-1.565,5.32,*,6.75,-3.79,700.8,18.3,-17.8,0.127,1.0,20.97,208.257,182.999,186.765,25.1909071213524,37.3694338469572,-3.0663376207273,-14.0090830628332,0.2015084791083,0.5944911097432429,290.27967335622003,41.51504993281,1.4031,0.0222,-2.41,0.042,2.4290000000000003,0.041,0.8736,0.7044,1458.931,1458.931,5325,186,698.332,10.878,10.578,0.743,0.057,0.052000000000000005,0.08800000000000001,0,,CONFIRMED,CANDIDATE,1.0,1.078389713,2.588e-06,-2.588e-06,133.25041000000002,0.0020800000000000003,-0.0020800000000000003,0.846,0.116,-0.594,1.3394,0.0646,-0.0646,300.5,15.5,-15.5,1.98,0.55,-0.33,1667.0,nan,nan,1817.38,1572.44,-676.76,23.6,1.53920197275051,0.01909708726948,1426.0351767495001,0.7600738544802675,11.317377898408164
6200715,15.2689,0.0201,13.685,0.049,0.6653,0.0213,nan,nan,0.9875,0,nan,nan,1.206,0.047,-0.058,6464.4,120.8,-118.2,4.354,0.026,-0.035,-0.103,0.136,-0.168,1.205,0.047,-0.045,-0.16899999999999998,-1.168,-1.144,0.362,-0.631,-0.629,0.85,nan,1.02,-0.55,1514.9,59.1,-60.6,0.34,1.0,4.62,164.81099999999995,134.7,117.65,19.6825742900748,35.3309615140454,-7.8057892945892595,-32.4769116477853,0.785933644669388,0.721746609596402,290.41915692806,41.525354080570004,0.6353,0.0213,1.027,0.043,-0.935,0.038,0.8737,0.774,1458.931,1458.931,6536,229,1507.368,49.48,46.556,1.1909999999999998,0.1,0.091,0.237,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.723560726,6.504e-06,-6.504e-06,172.17977,0.00143,-0.00143,0.954,0.006,-0.59,3.435,0.177,-0.177,540.0,10.6,-10.6,3.46,1.0,-0.42,1401.0,nan,nan,910.65,745.12,-296.49,58.9,3.53105572231542,0.050044433637446,1399.10936499244,0.9071070489403014,9.895135685425846
6205228,15.1405,0.0201,13.171,0.036000000000000004,0.8234,0.0188,0.14,0.15,1.0622,0,nan,nan,1.122,0.069,-0.073,5919.0,119.0,-109.5,4.275,0.042,-0.042,0.14400000000000002,0.135,-0.158,1.269,0.043,-0.042,-0.27,-1.137,-1.207,0.254,-0.7929999999999999,-0.8440000000000001,4.41,nan,2.21,-1.84,1208.9,39.0,-37.4,0.279,1.0,7.03,124.294,91.756,68.883,25.829379967737,39.3769772434917,-9.22973975473373,-26.5934272303899,0.605905948583861,0.258140549043782,291.91276330599,41.53358910179001,0.7934,0.0188,-4.164,0.033,-6.152,0.034,0.8732,0.8076,1458.931,1458.931,5712,114,1216.341,28.161,26.987,1.304,0.066,0.062,0.188,0,,CONFIRMED,CANDIDATE,1.0,3.770590654,7.986e-06,-7.986e-06,133.39088,0.00177,-0.00177,0.24,0.219,-0.24,2.029,0.0554,-0.0554,314.4,10.1,-10.1,2.13,0.34,-0.34,1272.0,nan,nan,619.65,259.66,-205.29,37.1,2.23849451209608,0.049264974103033,1325.00595285106,0.667279967743292,42.764356104387524
6205468,16.0027,0.0203,13.921,0.059,0.655,0.0276,nan,nan,0.9266,0,nan,nan,1.013,0.075,-0.077,5829.7,116.4,-112.6,4.325,0.057,-0.057,0.004,0.155,-0.154,1.135,0.061,-0.057,-0.172,-0.888,-0.961,0.131,-0.765,-0.821,6.06,nan,3.32,-2.94,1508.8,80.0,-74.9,0.31,1.0,9.47,216.955,163.115,124.318,29.1317154791563,42.3223994744037,-14.1052426650425,-37.0674063545179,0.36851014300114,0.53819069589988,291.98336015166,41.55507058928,0.625,0.0276,-3.275,0.047,-7.89,0.049,0.8725,0.555,1420.672,1419.691,5895,206,1534.313,67.17699999999999,61.927,1.15,0.104,0.094,0.224,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.7228551,4.852e-06,-4.852e-06,179.30315,0.00106,-0.00106,0.911,0.002,-0.002,12.8164,0.0756,-0.0756,2969.2,12.6,-12.6,5.67,1.35,-0.45,1118.0,nan,nan,368.33,251.92,-91.77,294.8,7.44741390727646,0.047212277653492,1260.73691273604,0.6517524186664285,61.82045568611457
6205566,15.6858,0.0202,13.65,0.052000000000000005,0.5307,0.0241,nan,nan,1.0273,0,nan,nan,1.13,0.101,-0.09,5896.1,111.1,-114.8,4.096,0.05,-0.062,0.029,0.13699999999999998,-0.156,1.571,0.087,-0.08,-0.544,-1.304,-1.325,0.4320000000000001,-0.466,-0.511,5.83,nan,1.85,-1.9,1854.9,99.0,-95.9,0.31,1.0,6.36,174.175,131.817,102.612,32.0785436842698,46.6790717432629,-19.6773867746933,-51.29530440831451,0.376509756961359,0.167501119858721,292.01717854962004,41.56278509931,0.5007,0.0241,-3.354,0.041,-4.592,0.043,0.8734,0.5756,1458.931,1458.011,6043,212,1894.174,89.671,82.133,1.59,0.146,0.131,0.23,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.7228679,0.00013630000000000006,-0.00013630000000000006,134.635,0.0341,-0.0341,0.8,0.181,-0.573,9.557,0.893,-0.893,52.1,6.2,-6.2,0.74,0.21,-0.07,1182.0,nan,nan,461.27,384.21,-130.76,9.8,1.25229141399476,0.048964232038981,1473.0628175557501,0.6148087561053706,50.78914767882388
6209798,13.3649,0.0242,11.776,0.021,2.1371,0.0152,nan,nan,1.0417,0,nan,nan,0.977,0.033,-0.052000000000000005,5932.7,106.1,-96.6,4.4910000000000005,0.017,-0.028,-0.197,0.12,-0.155,0.929,0.018000000000000002,-0.017,0.083,-1.167,-1.055,-0.015,-1.16,-1.23,1.63,nan,2.35,-1.14,469.1,8.7,-8.3,0.0,1.0,9.45,70.613,65.468,71.60300000000002,24.2659679543716,36.3354649368833,-0.474262802568146,-7.26502146834455,0.081792573878767,0.4054259155650561,293.33833783104,41.59020354361,2.1071,0.0152,-1.093,0.026,-9.777,0.027000000000000003,0.8737,0.5694,1458.931,1458.624,6296,220,467.9980000000001,3.317,3.279,0.91,0.068,0.061,0.131,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.205412526,3.548e-06,-3.548e-06,131.93618999999998,0.00249,-0.00249,1.092,5.624,-0.075,1.537,0.14300000000000002,-0.14300000000000002,109.2,7.8,-7.8,12.6,2.5,-2.06,1988.0,nan,nan,3681.8,2204.36,-1399.23,17.2,10.418748269139698,0.021994952918843,1700.61707122076,0.4245599966457556,21.820069474306187
6230649,11.9046,0.02,10.583,0.017,2.3963,0.0208,-0.195,0.15,0.9656,0,nan,nan,1.214,0.052000000000000005,-0.062,6469.2,125.6,-132.3,4.249,0.029,-0.036000000000000004,-0.194,0.151,-0.16,1.366,0.029,-0.03,-0.325,-1.3869999999999998,-1.338,0.472,-0.732,-0.682,2.22,nan,0.99,-0.78,416.3,7.4,-7.3,0.062,1.0,4.22,41.688,42.274,50.073,16.0555848963593,26.1590861383503,2.67009952753186,-4.32188468463089,1.01583352036784,0.8665716143084471,298.46217076696,41.52566579494,2.3663,0.0208,9.474,0.036000000000000004,9.158,0.039,0.8736,0.8718,1458.931,1458.931,6746,236,417.413,3.616,3.564,1.361,0.101,0.091,0.14400000000000002,0,,FALSE POSITIVE,FALSE POSITIVE,0.001,443.66,0.1137,-0.1137,523.3480000000002,0.337,-0.337,1.194,6.731,-0.166,7.99,3.4,-3.4,360.7,89.3,-89.3,33.2,6.72,-7.39,331.0,nan,nan,2.85,1.73,-1.35,6.3,31.6146130418463,1.21443458737305,302.61933432279096,0.9190079000789879,26.06418104996481
6265961,14.1168,0.02,12.127,0.024,1.6283,0.0194,0.26,0.15,1.0148,0,nan,nan,1.086,0.042,-0.059,5807.3,94.4,-89.8,4.427,0.022,-0.032,0.192,0.131,-0.125,1.053,0.022,-0.022,-0.035,-1.192,-1.107,0.057,-1.097,-1.142,2.0,nan,2.35,-1.35,614.9,12.5,-12.9,0.248,1.0,8.17,77.765,59.487,46.817,24.256815222259693,38.1185987669361,-2.49262924444206,-10.821048118386097,0.41275217117401,0.724849756633957,284.12127995529,41.63300929216,1.5983,0.0194,-4.216,0.03,-12.964,0.028,0.6909,0.6482,1425.884,1425.884,5600,112,614.42,7.332000000000002,7.18,1.073,0.048,0.045,0.153,0,,CANDIDATE,CANDIDATE,0.913,5.52507406,5.469e-05,-5.469e-05,135.15435,0.00973,-0.00973,0.152,0.299,-0.152,2.565,0.258,-0.258,61.5,7.3,-7.3,0.8,0.12,-0.08,1028.0,nan,nan,263.79,101.96,-65.78,9.8,0.8147985257992192,0.062868976915462,1048.28183148771,0.7702374054571697,39.683819089747274
6277594,13.5886,0.02,11.903,0.021,0.8345,0.0161,-0.052000000000000005,0.15,0.9281,0,nan,nan,1.328,0.149,-0.075,6137.8,119.3,-124.4,3.879,0.048,-0.041,0.013,0.153,-0.182,2.2,0.06,-0.06,-0.901,-1.789,-1.854,0.792,-0.266,-0.316,3.17,nan,0.51,-0.95,1192.8,31.9,-29.9,0.166,1.0,3.54,47.32100000000001,37.493,32.189,20.2184907342284,32.074655402086,-6.65301903318092,-25.963950364307102,0.6965363619021401,0.226662172345352,289.3931191948201,41.69666026904,0.8045,0.0161,-3.519,0.028,-5.64,0.03,0.873,0.3811,1458.931,1458.236,6362,223,1199.627,23.371,22.555,2.181,0.16699999999999998,0.151,0.16,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.66115536,9.441e-05,-9.441e-05,133.7708,0.0203,-0.0203,0.6759999999999999,0.243,-0.441,14.807,0.502,-0.502,34.3,1.5,-1.5,0.81,0.18,-0.14,1466.0,nan,nan,1093.71,698.17,-433.44,27.8,1.3656579765133798,0.05109901312264499,1776.3380748108898,0.5352397396303245,37.759701388071406
6289344,16.2454,0.0204,13.470999999999998,0.046,1.2169,0.0277,nan,nan,1.0833,0,nan,nan,0.8170000000000001,0.048,-0.046,5099.3,95.9,-87.9,4.52,0.038,-0.038,0.015,0.132,-0.131,0.818,0.025,-0.024,0.16699999999999998,-0.77,-0.8109999999999999,-0.387,-1.412,-1.4580000000000002,9.08,*,6.29,-5.69,818.1,26.3,-25.7,0.279,1.0,21.01,230.774,189.83,177.889,25.563655687245607,37.2950502986958,-4.45013202912258,-17.2145989210048,0.063149757853955,0.42376723690205,293.20773268623,41.69851740329001,1.1869,0.0277,-0.71,0.052000000000000005,-8.267000000000001,0.049,0.8736,0.8714,1458.931,1458.931,5279,185,823.1389999999999,19.005,18.214,0.8029999999999999,0.064,0.058,0.103,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,160.4122022,0.0009972999999999998,-0.0009972999999999998,262.40022,0.00456,-0.00456,0.903,0.005,-0.634,4.92,0.241,-0.241,2538.0,117.0,-117.0,4.45,0.66,-0.34,270.0,nan,nan,1.26,0.62,-0.29,24.4,4.99915789896678,0.540132116712426,276.786575103649,0.5182526192766421,32.31969009828046
6294819,16.4309,0.0205,14.388,0.084,0.616,0.0471,nan,nan,1.1205,0,nan,nan,1.007,0.064,-0.069,5909.7,112.7,-109.0,4.432,0.047,-0.062,-0.077,0.145,-0.165,1.004,0.073,-0.065,-0.014,-0.745,-0.745,0.048,-0.696,-0.774,2.73,nan,3.14,-1.86,1660.8,124.8,-113.3,0.3720000000000001,1.0,9.19,252.632,183.598,132.795,29.240841799271497,39.5112521175885,-13.447583662537902,-38.531575523607394,0.482023063889417,0.18550611529751604,294.76697953253,41.64464337931,0.586,0.0471,0.08,0.071,-3.857,0.081,0.8718,0.521,1238.002,1238.002,5983,209,1650.138,138.085,118.593,0.994,0.12,0.104,0.315,0,,CONFIRMED,CANDIDATE,0.998,0.6756504040000001,2.395e-06,-2.395e-06,131.68114,0.00337,-0.00337,0.03,0.44,-0.03,1.8261,0.0887,-0.0887,200.7,10.7,-10.7,1.36,0.44,-0.15,2085.0,nan,nan,4473.06,4551.59,-1391.57,22.4,1.41807964396921,0.015104008896083,2125.1714984488103,0.5211383284578119,29.685247024718826
6307000,16.7035,0.0207,13.498,0.034,1.258,0.033,nan,nan,1.0488,0,nan,nan,0.789,0.044,-0.035,4917.3,96.3,-88.9,4.527,0.035,-0.029,0.08,0.126,-0.121,0.7979999999999999,0.023,-0.023,0.18600000000000005,-0.789,-0.871,-0.474,-1.4280000000000002,-1.493,11.76,*,5.35,-6.47,786.7,25.4,-25.4,0.381,1.0,24.9,279.35900000000004,210.795,161.04,25.3995510692954,36.9912976875545,-3.898060300484621,-16.679465468141803,0.666881163266384,0.7881926603659829,297.61307972905,41.67281218203,1.228,0.033,3.378,0.056,3.232,0.059,0.8729,0.6913,1458.931,1458.931,4891,171,796.7080000000002,21.29,20.265,0.8109999999999999,0.065,0.059,0.304,0,,CANDIDATE,CANDIDATE,0.973,1.002591901,4.985e-06,-4.985e-06,131.65849,0.00374,-0.00374,0.312,0.147,-0.312,1.247,0.156,-0.156,143.2,16.8,-16.8,0.87,0.08,-0.08,1391.0,nan,nan,884.21,298.22,-248.45,11.1,0.942588038663552,0.018115187956217,1439.5095031239002,0.8924682081672212,17.615301289408382
6307062,15.4763,0.0201,13.005999999999998,0.024,1.2272,0.0246,nan,nan,1.071,0,nan,nan,0.8759999999999999,0.067,-0.054000000000000006,5394.5,111.1,-97.6,4.402,0.047,-0.041,0.041,0.146,-0.14400000000000002,0.971,0.028,-0.027000000000000003,-0.026,-0.88,-0.984,-0.14,-1.219,-1.267,11.63,nan,4.66,-5.12,810.6,22.3,-21.2,0.285,1.0,16.63,239.844,210.534,196.026,25.877386601300802,37.1288821314495,-4.422948930906959,-17.3673576672243,0.6676167100689581,0.226411637430849,297.6291330096101,41.641482341279996,1.1972,0.0246,3.2460000000000004,0.04,-6.509,0.045,0.8726,0.8811,1458.931,1459.769,5422,190,815.9169999999998,16.535,15.933,0.986,0.077,0.069,0.381,0,,FALSE POSITIVE,FALSE POSITIVE,0.0,75.378956896,8.742e-06,-8.742e-06,167.1066034,9.16e-05,-9.16e-05,0.273,0.004,-0.004,7.70352,0.00559,-0.00559,539175.0,574.0,-574.0,58.76,10.36,-4.8,365.0,nan,nan,4.17,2.33,-1.02,1886.6,73.91605014927642,0.334145666351705,405.6025752204631,0.8832398232357682,28.09348363852449
6309763,14.3511,0.02,12.708,0.022,0.9593,0.0163,nan,nan,0.9214,0,nan,nan,1.2919999999999998,0.035,-0.042,6723.6,140.7,-128.4,4.327,0.018000000000000002,-0.024,-0.099,0.115,-0.14800000000000002,1.289,0.031,-0.029,-0.225,-1.394,-1.369,0.488,-0.562,-0.627,0.56,nan,0.57,-0.33,1046.0,23.7,-25.7,0.557,1.0,3.62,112.101,98.744,102.044,19.8654539353373,30.3889694097333,-4.38011820652247,-19.952291082239896,0.162711747443889,0.137602606698573,298.29404529367,41.68379555061,0.9293,0.0163,-0.225,0.027000000000000003,-4.731,0.031,0.8733,0.8154,1458.931,1458.706,6350,127,1043.3339999999996,17.855,17.311,1.3219999999999998,0.061,0.058,0.413,0,,CANDIDATE,CANDIDATE,1.0,3.251659087,3.66e-07,-3.66e-07,171.0604906,8.78e-05,-8.78e-05,0.938,0.01,-0.009000000000000001,1.5286,0.0132,-0.0132,4747.9,17.1,-17.1,9.83,3.04,-1.21,1384.0,nan,nan,865.87,772.89,-283.13,466.2,11.647538960913101,0.046783411840187014,1556.6471809824402,0.3071082298349878,23.4027794527147
